vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,model_freq,brand_BMW,brand_Datsun,brand_Ford,brand_Honda,brand_Hyundai,brand_Jaguar,brand_Mahindra,brand_Maruti,brand_Mercedes-Benz,brand_Other,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual
3,58000,19.08,1582,126.2,5,1125000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,28300,20.36,1197,78.9,5,468000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5,86613,15.4,2179,120.0,7,1275000,273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
6,90000,22.32,1582,126.32,5,685000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,33000,10.91,3198,197.0,7,2500000,47,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
4,32000,21.01,1197,81.8,5,700000,364,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3,1902,24.12,1197,88.5,5,755000,17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11,90000,17.0,1197,80.0,5,320000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2,40000,22.54,1396,88.76,5,700000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
13,40000,19.7,796,46.3,5,140000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
11,333000,12.8,2494,102.0,7,415000,543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
4,33000,23.1,998,67.04,5,460000,237,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7,62338,23.95,998,67.05,5,290000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10,66084,20.36,1197,78.9,5,343000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9,79349,20.54,1598,103.6,5,530000,246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
8,82000,20.36,1197,78.9,5,300000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
5,25000,18.0,1497,117.3,5,790000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1700,21.56,1462,103.25,5,990000,346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,90000,22.54,1396,88.73,5,700000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
13,60000,17.0,1497,118.0,5,360000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
12,78000,26.2,998,58.2,5,175000,717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
5,51300,26.0,1498,98.6,5,880000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,34000,24.3,1248,88.5,5,899000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5,7500,18.0,1198,86.7,5,650000,362,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
12,70582,19.81,1086,68.05,5,310000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
10,59081,17.92,1086,62.1,5,285000,139,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8,125000,20.0,1399,68.1,5,350000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7,65000,19.3,1968,141.0,5,1250000,59,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,36840,23.84,1199,84.0,5,425000,145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1,18489,18.24,999,108.62,5,700000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2,4000,18.9,1197,81.86,5,710000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10,60000,13.9,1799,130.3,5,380000,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
4,40000,21.4,1197,83.1,5,575000,364,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,7204,24.7,796,47.3,5,336000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9,35000,18.6,1197,85.8,5,395000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,5000,21.63,998,67.04,5,535000,237,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2,13682,21.56,1462,103.25,5,850000,346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7,88598,14.0,2179,138.1,7,560000,100,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
8,101840,22.07,1199,73.9,5,450000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
9,80000,22.9,1248,74.0,5,340000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
13,20000,19.7,796,46.3,5,150000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
4,90000,11.36,2755,171.5,7,1750000,543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,73000,22.77,1498,98.59,5,650000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
7,86900,19.3,1968,141.0,5,985000,59,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,18000,14.84,2143,170.0,5,2850000,118,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6,175000,22.54,1396,88.73,5,450000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,29000,21.7,1498,98.96,5,1100000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
13,71441,17.7,1497,78.0,5,327000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5,61450,20.36,1197,78.9,5,430000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5,62214,24.0,1120,70.0,5,525000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
6,74232,25.2,1248,74.0,5,490000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,72312,24.3,1248,88.5,5,930000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5,58000,28.4,1248,74.0,5,595000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,120000,15.96,2523,62.1,7,450000,210,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
10,130000,16.55,1968,147.51,5,1325000,99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,63200,20.51,998,67.04,5,375000,717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2,19000,23.0,1498,98.96,5,1025000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,19000,17.19,1197,81.86,5,759000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9,50000,22.07,1199,73.9,5,380000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
2,42000,24.52,1248,88.5,7,1050000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11,104433,15.6,1196,70.0,5,285000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3,49697,21.79,998,67.05,5,475000,717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6,70000,20.73,1373,91.1,5,624000,346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
9,120000,22.9,1248,74.0,5,360000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7,65180,15.06,1995,177.0,5,1345000,54,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,48000,17.01,1591,121.3,5,850000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10,62000,15.37,1196,73.0,5,350000,125,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
