brand,model,variant,year,fuel_type,transmission_type,km_driven,selling_price,seats,max_power,engine_type,vehicle_age
maruti,maruti swift,vdi bsiii,2008,diesel,manual,120000.0,249000.0,5.0,75.0,in-line engine,18
tata,tata indigo,cr4,2012,diesel,manual,70000.0,160000.0,5.0,70.0,cr4 turbo intercooled eng,14
maruti,maruti swift,amt vxi,2018,petrol,automatic,47358.0,550000.0,5.0,81.8,vtvt engine,8
maruti,maruti swift dzire,vxi,2014,petrol,manual,82600.0,420000.0,5.0,85.8,k series vvt engine,12
hyundai,hyundai aura,sx plus amt,2022,petrol,automatic,8120.0,837034.0,5.0,81.86,1.2 l kappa dual petrol,4
honda,honda city,1.3 exi,2003,petrol,manual,110000.0,135000.0,5.0,90.0,in-line engine,23
tata,tata altroz,xz diesel,2021,diesel,manual,21000.0,870000.0,5.0,88.77,1.5 l turbocharged revotorq,5
maruti,maruti wagon r,vxi bs iv,2015,petrol,manual,32419.0,300000.0,5.0,67.04,k10b petrol engine,11
maruti,maruti swift dzire,amt vxi bs iv,2018,petrol,automatic,16000.0,725000.0,5.0,81.8,k series vvt engine,8
hyundai,hyundai verna,xxi (petrol),2008,petrol,manual,105000.0,165000.0,5.0,103.2,in-line engine,18
hyundai,hyundai i10,era,2008,petrol,manual,100000.0,240000.0,5.0,68.05,irde2 engine,18
mahindra,mahindra thar,700 crde abs,2019,diesel,manual,7691.0,950000.0,6.0,105.0,nef tci-crde engine,7
mahindra,mahindra tuv 300,mhawk100 t8 amt,2016,diesel,automatic,60000.0,675000.0,7.0,100.0,mhawk 100 diesel engine,10
honda,honda city,exi,2006,petrol,manual,90000.0,115000.0,5.0,78.0,in-line engine,20
honda,honda city,i dtec v,2016,diesel,manual,153085.0,350000.0,5.0,98.6,i dtec diesel engine,10
maruti,maruti ritz,vdi,2013,diesel,manual,80000.0,320000.0,5.0,73.94,ddis diesel engine,13
tata,tata nexon,1.2 revotron xm,2019,petrol,manual,53044.0,745000.0,5.0,108.5,revotron 1.2l turbocharged engine,7
hyundai,hyundai santro xing,gls,2008,petrol,manual,100000.0,140000.0,5.0,62.1,petrol engine,18
maruti,maruti baleno,1.2 zeta,2016,petrol,manual,51748.0,615000.0,5.0,83.1,vvt petrol engine,10
honda,honda wr-v,i-dtec vx,2019,diesel,manual,49915.0,950000.0,5.0,98.6,i-dtec diesel engine,7
maruti,maruti sx4,vxi bsiii,2007,petrol,manual,100227.0,100000.0,5.0,104.68,in-line engine,19
tata,tata tiago,xz plus,2019,petrol,manual,26240.0,500000.0,5.0,83.83,revotron engine,7
honda,honda city,gxi,2008,petrol,manual,90000.0,195000.0,5.0,78.0,in-line engine,18
hyundai,hyundai i10,sportz,2008,petrol,manual,79779.0,160000.0,5.0,78.9,dohc kappa2 engine,18
honda,honda wr-v,i-dtec vx,2021,diesel,manual,25620.0,1190000.0,5.0,98.6,i-dtec diesel engine,5
maruti,maruti swift,vxi bsiv,2019,petrol,manual,72201.0,500000.0,5.0,81.8,vtvt engine,7
maruti,maruti alto,lxi bsiii,2008,petrol,manual,72269.0,100000.0,5.0,46.3,in-line engine,18
mahindra,mahindra kuv 100 nxt,d75 k4 plus,2017,diesel,manual,43441.0,400000.0,6.0,77.0,mfalcon d75 engine,9
hyundai,hyundai creta,1.6 vtvt sx plus,2018,petrol,manual,25000.0,1050000.0,5.0,121.3,vtvt petrol engine,8
maruti,maruti wagon r,vxi bs iv,2016,petrol,manual,60000.0,325000.0,5.0,67.04,k10b petrol engine,10
maruti,maruti swift,amt vxi,2019,petrol,automatic,20000.0,650000.0,5.0,81.8,vtvt engine,7
maruti,maruti swift,vxi,2015,petrol,manual,35000.0,475000.0,5.0,81.8,vtvt engine,11
honda,honda city,zx cvt,2020,petrol,automatic,25000.0,1320000.0,5.0,117.6,i vtec engine,6
mahindra,mahindra scorpio,s4 7 seater,2015,diesel,manual,40000.0,900000.0,7.0,120.0,mhawk diesel  engine,11
tata,tata manza,aura quadrajet bs iv,2011,diesel,manual,72000.0,240000.0,5.0,88.8,"4 cylinder, common rail,",15
hyundai,hyundai verna,1.6 vtvt sx,2016,petrol,manual,71457.0,500000.0,5.0,121.3,vtvt petrol engine,10
maruti,maruti alto,lxi,2012,petrol,manual,60000.0,186000.0,5.0,46.3,in-line engine,14
hyundai,hyundai grand i10,1.2 kappa sportz option at,2019,petrol,automatic,14074.0,500000.0,5.0,81.86,kappa vtvt petrol engine,7
maruti,maruti vitara brezza,vdi,2019,diesel,manual,29100.0,945000.0,5.0,88.5,ddis 200 diesel engine,7
hyundai,hyundai grand i10 nios,amt magna,2023,petrol,automatic,1500.0,690000.0,5.0,81.86,1.2 kappa petrol,3
hyundai,hyundai xcent,1.2 kappa at sx option,2015,petrol,automatic,56000.0,415000.0,5.0,82.0,kappa vtvt petrol engine,11
honda,honda city,gxi,2006,petrol,manual,90000.0,180000.0,5.0,78.0,in-line engine,20
honda,honda amaze,vx petrol,2021,petrol,manual,50000.0,650000.0,5.0,88.76,i-vtec petrol engine,5
maruti,maruti alto k10,vxi optional,2017,petrol,manual,110000.0,250000.0,5.0,67.05,k series petrol engine,9
honda,honda city,i vtec vx,2014,petrol,manual,80000.0,600000.0,5.0,117.3,i vtec engine,12
maruti,maruti zen,d ps,2001,diesel,manual,120000.0,40000.0,5.0,58.0,in-line engine,25
maruti,maruti swift dzire,vdi,2009,diesel,manual,100000.0,225000.0,5.0,73.9,in-line engine,17
hyundai,hyundai grand i10,1.2 kappa magna bsiv,2017,petrol,manual,50000.0,557000.0,5.0,81.86,kappa vtvt petrol engine,9
hyundai,hyundai getz,gls,2004,petrol,manual,110000.0,130000.0,5.0,83.0,in-line engine,22
maruti,maruti alto,lxi bsiii,2008,petrol,manual,98350.0,135000.0,5.0,46.3,in-line engine,18
hyundai,hyundai grand i10 nios,amt sportz,2021,petrol,automatic,5000.0,720000.0,5.0,81.86,1.2 kappa petrol,5
hyundai,hyundai i20,1.2 sportz,2011,petrol,manual,53760.0,295000.0,5.0,80.0,in-line engine,15
tata,tata nexon,1.2 revotron xm,2020,petrol,manual,13000.0,850000.0,5.0,108.5,revotron 1.2l turbocharged engine,6
mahindra,mahindra scorpio,2.6 slx turbo 7 seater,2005,diesel,manual,110000.0,185000.0,7.0,120.0,in-line engine,21
mahindra,mahindra scorpio,2.6 turbo 9 str,2007,diesel,manual,80000.0,450000.0,9.0,116.6,in-line engine,19
honda,honda civic,1.8 s mt,2010,petrol,manual,73000.0,390000.0,5.0,130.0,in-line,16
honda,honda cr-v,2.4 mt,2008,petrol,manual,120000.0,350000.0,5.0,152.0,in-line engine,18
maruti,maruti zen,2 door,1998,petrol,manual,100000.0,40000.0,5.0,60.0,in-line engine,28
maruti,maruti swift,vxi,2016,petrol,manual,70000.0,500000.0,5.0,81.8,vtvt engine,10
tata,tata harrier,xz dark edition bsiv,2019,diesel,manual,63000.0,1799000.0,5.0,138.1,kryotec 2.0lturbocharged engine,7
hyundai,hyundai i20,sportz,2022,petrol,manual,20000.0,797200.0,5.0,81.86,1.2 l kappa petrol,4
maruti,maruti ritz,vdi,2011,diesel,manual,90000.0,225000.0,5.0,73.9,in-line engine,15
honda,honda jazz,1.2 v i vtec,2017,petrol,manual,68002.0,635000.0,5.0,88.7,i-vtec petrol engine,9
honda,honda cr-v,2.0l 2wd mt,2008,petrol,manual,88197.0,300000.0,5.0,141.1,i-vtec engine,18
honda,honda amaze,s diesel bsiv,2019,diesel,manual,120000.0,630000.0,5.0,98.63,i-dtec diesel engine,7
maruti,maruti vitara brezza,zdi plus,2018,diesel,manual,88000.0,999000.0,5.0,88.5,ddis 200 diesel engine,8
maruti,maruti sx4,vdi,2011,diesel,manual,160000.0,220000.0,5.0,88.8,ddis diesel engine,15
maruti,maruti alto k10,2010-2014 vxi,2012,petrol,manual,70000.0,225000.0,5.0,67.1,k series petrol engine,14
honda,honda brio,v mt,2013,petrol,manual,90000.0,295000.0,5.0,86.8,i-vtec engine,13
hyundai,hyundai creta,1.6 vtvt sx plus,2017,petrol,manual,60000.0,900000.0,5.0,121.3,vtvt petrol engine,9
tata,tata nexon,1.5 revotorq xz plus,2017,diesel,manual,80000.0,800000.0,5.0,108.5,"revotorq, 1.5l turbocharged engine",9
honda,honda amaze,vx,2022,petrol,manual,5000.0,825000.0,5.0,88.5,i-vtec,4
hyundai,hyundai i20,1.2 magna executive,2018,petrol,manual,17000.0,710000.0,5.0,81.83,kappa vtvt petrol engine,8
hyundai,hyundai tucson,gls 4wd diesel at,2021,diesel,automatic,17200.0,2745000.0,5.0,182.37,,5
mahindra,mahindra bolero,lx 4wd non ac bs3,2016,diesel,manual,100000.0,450000.0,9.0,63.0,di turbo diesel engine,10
hyundai,hyundai verna,crdi,2006,diesel,manual,100000.0,179999.0,5.0,110.0,in-line engine,20
maruti,maruti sx4 s cross,ddis 200 zeta,2016,diesel,manual,108797.0,700000.0,5.0,88.5,ddis 200 diesel engine,10
hyundai,hyundai verna,1.6 vtvt sx,2016,petrol,manual,55000.0,795000.0,5.0,121.3,vtvt petrol engine,10
mahindra,mahindra scorpio,s3 7 seater,2019,diesel,manual,23170.0,1050000.0,7.0,75.0,m2dicr diesel engine,7
maruti,maruti wagon r,vxi bs iv,2015,petrol,manual,110000.0,310000.0,5.0,67.04,k10b petrol engine,11
tata,tata hexa,xt,2017,diesel,manual,60000.0,1050000.0,7.0,153.86,2.2 ltr. varicor 400,9
hyundai,hyundai i10,sportz,2012,petrol,manual,67000.0,355000.0,5.0,78.9,dohc kappa2 engine,14
maruti,maruti ritz,ldi,2016,diesel,manual,80000.0,320000.0,5.0,73.94,ddis diesel engine,10
maruti,maruti ertiga,zxi,2015,petrol,manual,100000.0,550000.0,7.0,93.7,k series petrol engine,11
hyundai,hyundai i20,sportz ivt dt,2021,petrol,automatic,15000.0,745000.0,5.0,86.8,1.2 l kappa petrol,5
maruti,maruti swift dzire,ldi,2017,diesel,manual,93332.0,715000.0,5.0,74.0,ddis diesel engine,9
hyundai,hyundai i10,sportz 1.1l,2014,petrol,manual,20000.0,400000.0,5.0,68.05,irde2 engine,12
maruti,maruti ignis,1.2 alpha bsiv,2017,petrol,manual,40000.0,547216.0,5.0,81.8,1.2-litre vvt petrol engine,9
hyundai,hyundai i20,sportz 1.2,2017,petrol,manual,25000.0,650000.0,5.0,81.83,kappa vtvt petrol engine,9
tata,tata harrier,xz,2021,diesel,manual,23000.0,2095000.0,5.0,167.67,kryotec 2.0 l turbocharged engine,5
tata,tata indica,aqua 1.2 safire bsiv,2010,petrol,manual,48000.0,180000.0,5.0,65.0,in-line engine,16
maruti,maruti vitara brezza,zdi,2019,diesel,manual,52000.0,990000.0,5.0,88.5,ddis 200 diesel engine,7
hyundai,hyundai xcent,1.1 crdi s,2016,diesel,manual,100000.0,450000.0,5.0,71.0,u2 crdi diesel engine,10
maruti,maruti sx4,zxi mt bsiv,2009,petrol,manual,40000.0,250000.0,5.0,103.3,vvt petrol engine,17
maruti,maruti wagon r,lxi,2006,petrol,manual,75000.0,130000.0,5.0,67.1,k series petrol engine,20
mahindra,mahindra scorpio,vlx 2wd airbag at bsiv,2010,diesel,manual,120000.0,550000.0,8.0,120.0,mhawk crde engine,16
maruti,maruti swift,vdi,2012,diesel,manual,243000.0,375000.0,5.0,74.0,ddis diesel engine,14
mahindra,mahindra xuv500,r w10 fwd,2017,diesel,manual,25000.0,1350000.0,7.0,140.0,mhawk diesel engine,9
honda,honda amaze,v diesel bsiv,2018,diesel,manual,63000.0,875000.0,5.0,98.63,i-dtec diesel engine,8
honda,honda amaze,s i-vtech,2014,petrol,manual,60000.0,325000.0,5.0,86.7,i-vtec petrol engine,12
hyundai,hyundai verna,sx opt at diesel,2021,diesel,automatic,24000.0,1699000.0,5.0,113.45,1.5 l u2 crdi diesel,5
tata,tata aria,pure 4x2,2012,diesel,manual,38000.0,650000.0,7.0,138.1,dicor complaint with dual,14
maruti,maruti vitara brezza,zdi plus dual tone,2019,diesel,manual,112000.0,995000.0,5.0,88.5,ddis 200 diesel engine,7
maruti,maruti swift,ldi bsiv,2016,diesel,manual,61000.0,595000.0,5.0,74.0,ddis diesel engine,10
honda,honda city,i dtec s,2014,diesel,manual,27000.0,725000.0,5.0,98.6,i dtec diesel engine,12
tata,tata hexa,xta,2017,diesel,automatic,85000.0,1250000.0,7.0,153.86,2.2 ltr. varicor 400,9
tata,tata nexon,1.5 revotorq xm,2018,diesel,manual,81000.0,785000.0,5.0,108.5,"revotorq, 1.5l turbocharged engine",8
hyundai,hyundai grand i10,magna at,2016,petrol,automatic,16000.0,625000.0,5.0,82.0,kappa vtvt petrol engine,10
honda,honda city,i vtec cvt vx,2014,petrol,automatic,60000.0,725000.0,5.0,117.3,i vtec engine,12
hyundai,hyundai i10,era,2012,petrol,manual,35000.0,310000.0,5.0,68.05,irde2 engine,14
honda,honda brio,s mt,2013,petrol,manual,56000.0,345000.0,5.0,86.8,i-vtec engine,13
maruti,maruti ritz,vxi,2011,petrol,manual,44000.0,340000.0,5.0,85.8,k series petrol engine,15
maruti,maruti ritz,vdi,2013,diesel,manual,56000.0,450000.0,5.0,73.94,ddis diesel engine,13
honda,honda city,s,2009,petrol,manual,78000.0,385000.0,5.0,116.4,sohc i-vtec,17
honda,honda amaze,s diesel,2021,diesel,manual,22244.0,1300000.0,5.0,98.63,i-dtec diesel engine,5
maruti,maruti alto 800,lxi,2016,petrol,manual,101000.0,310000.0,5.0,47.3,f8d petrol engine,10
honda,honda mobilio,e i-vtec,2014,petrol,manual,59000.0,575000.0,7.0,117.3,i-vtec engine,12
hyundai,hyundai verna,crdi sx,2008,diesel,manual,75000.0,299000.0,5.0,110.0,in-line engine,18
hyundai,hyundai grand i10,1.2 kappa asta,2018,petrol,manual,35000.0,645000.0,5.0,81.86,kappa vtvt petrol engine,8
hyundai,hyundai verna,1.6 crdi at sx,2015,diesel,automatic,60000.0,850000.0,5.0,126.2,u2 vgt diesel engine,11
honda,honda city,vtec,2021,petrol,manual,18039.0,1290000.0,5.0,106.0,in-line engine,5
hyundai,hyundai i20 active,1.2 sx,2017,petrol,manual,53000.0,790000.0,5.0,81.86,vtvt petrol engine,9
maruti,maruti wagon r,amt vxi,2016,petrol,automatic,48000.0,490000.0,5.0,67.0,k10b petrol engine,10
maruti,maruti wagon r,amt vxi,2016,petrol,automatic,70000.0,460000.0,5.0,67.0,k10b petrol engine,10
mahindra,mahindra xuv500,w6 2wd,2013,diesel,manual,75000.0,699000.0,7.0,140.0,mhawk diesel engine,13
hyundai,hyundai i20,1.4 sportz,2018,diesel,manual,99000.0,825000.0,5.0,88.73,u2 crdi diesel engine,8
maruti,maruti wagon r,lxi bsii,2006,petrol,manual,49000.0,210000.0,5.0,67.1,k series petrol engine,20
honda,honda city,vtec,2007,petrol,manual,57000.0,310000.0,5.0,106.0,in-line engine,19
hyundai,hyundai i10,magna,2012,petrol,manual,69000.0,345000.0,5.0,78.9,kappa petrol engine,14
honda,honda amaze,s i-vtec,2017,petrol,manual,35000.0,650000.0,5.0,86.7,i-vtec petrol engine,9
hyundai,hyundai verna,1.6 vtvt,2011,petrol,manual,76000.0,475000.0,5.0,121.3,vtvt petrol engine,15
mahindra,mahindra bolero,sle,2012,diesel,manual,80000.0,399000.0,7.0,62.1,m2dicr diesel engine,14
hyundai,hyundai creta,1.6 e plus,2018,petrol,manual,34000.0,1099000.0,5.0,121.3,vtvt petrol engine,8
hyundai,hyundai grand i10,crdi asta,2015,diesel,manual,63000.0,545000.0,5.0,70.0,u2 crdi  diesel engine,11
hyundai,hyundai santro xing,gls,2010,petrol,manual,73000.0,265000.0,5.0,62.1,petrol engine,16
hyundai,hyundai grand i10,at asta,2015,petrol,automatic,54000.0,575000.0,5.0,82.0,kappa vtvt petrol engine,11
hyundai,hyundai verna,crdi,2010,diesel,manual,65000.0,390000.0,5.0,110.0,in-line engine,16
honda,honda amaze,v cvt diesel bsiv,2018,diesel,automatic,51000.0,899000.0,5.0,78.9,i-dtec diesel engine,8
honda,honda city,vtec,2020,petrol,manual,28315.0,2000000.0,5.0,106.0,in-line engine,6
hyundai,hyundai i20,1.2 asta,2011,petrol,manual,90580.0,390000.0,5.0,80.0,in-line engine,15
maruti,maruti baleno,1.2 zeta,2017,petrol,manual,57275.0,699999.0,5.0,83.1,vvt petrol engine,9
maruti,maruti celerio,zxi at,2015,petrol,automatic,65781.0,430000.0,5.0,67.04,k10b engine,11
maruti,maruti swift dzire,zxi,2012,petrol,manual,53287.0,447000.0,5.0,85.8,in-line engine,14
maruti,maruti swift,vvt vxi,2014,petrol,manual,54366.0,412000.0,5.0,81.8,vtvt engine,12
hyundai,hyundai i10,magna,2013,petrol,manual,49178.0,343000.0,5.0,78.9,kappa petrol engine,13
tata,tata tiago,1.2 revotron xt,2018,petrol,manual,44153.0,495000.0,5.0,84.0,revotron engine,8
hyundai,hyundai elantra,2.0 sx option at,2017,petrol,automatic,51709.0,1122000.0,5.0,149.92,nu 2.0 mpi petrol engine,9
maruti,maruti celerio,zxi amt bsiv,2018,petrol,automatic,6668.0,487000.0,5.0,67.04,k10b engine,8
hyundai,hyundai venue,sx turbo bsiv,2019,petrol,manual,26882.0,954000.0,5.0,118.35,,7
hyundai,hyundai grand i10 nios,sportz,2022,petrol,manual,2020.0,753000.0,5.0,81.86,1.2 kappa petrol,4
tata,tata tiago,xt limited edition,2021,petrol,manual,30279.0,612000.0,5.0,84.82,1.2 l revotron,5
hyundai,hyundai grand i10 nios,amt sportz,2020,petrol,automatic,29106.0,749000.0,5.0,81.86,1.2 kappa petrol,6
hyundai,hyundai verna,1.6 sx vtvt,2012,petrol,manual,70969.0,472000.0,5.0,121.3,vtvt petrol engine,14
maruti,maruti wagon r,vxi bs iv,2015,petrol,manual,27425.0,376000.0,5.0,67.04,k10b petrol engine,11
hyundai,hyundai i20,asta opt,2020,petrol,manual,47837.0,782000.0,5.0,81.86,1.2 l kappa petrol,6
hyundai,hyundai i20 active,1.4 sx,2017,diesel,manual,84382.0,728000.0,5.0,88.73,u2 crdi diesel engine,9
tata,tata nexon,1.2 revotron xz plus,2019,petrol,manual,70179.0,842000.0,5.0,108.5,revotron 1.2l turbocharged engine,7
hyundai,hyundai i10,sportz at,2012,petrol,automatic,46825.0,346000.0,5.0,78.9,dohc kappa2 engine,14
maruti,maruti alto 800,lxi,2016,petrol,manual,13389.0,294000.0,5.0,47.3,f8d petrol engine,10
hyundai,hyundai santro xing,gls,2010,petrol,manual,74855.0,210000.0,5.0,62.1,petrol engine,16
hyundai,hyundai verna,crdi 1.4 ex,2019,diesel,manual,103000.0,985000.0,5.0,88.76,u2 crdi diesel engine,7
hyundai,hyundai grand i10 nios,sportz,2021,petrol,manual,7190.0,687000.0,5.0,81.86,1.2 kappa petrol,5
hyundai,hyundai creta,1.6 vtvt at sx plus,2018,petrol,automatic,52438.0,1255000.0,5.0,121.3,vtvt petrol engine,8
maruti,maruti swift,vdi,2013,diesel,manual,86000.0,430000.0,5.0,74.0,ddis diesel engine,13
maruti,maruti vitara brezza,zdi,2018,diesel,manual,70054.0,875000.0,5.0,88.5,ddis 200 diesel engine,8
maruti,maruti alto 800,lxi,2013,petrol,manual,72386.0,285000.0,5.0,47.3,f8d petrol engine,13
honda,honda amaze,sx i-dtec,2014,diesel,manual,73408.0,440000.0,5.0,98.6,i-dtec diesel engine,12
hyundai,hyundai grand i10,sportz,2016,petrol,manual,61000.0,480000.0,5.0,82.0,kappa vtvt petrol engine,10
hyundai,hyundai i20,sportz plus bsiv,2020,petrol,manual,36000.0,780000.0,5.0,81.86,kappa vtvt petrol engine,6
maruti,maruti swift dzire,vxi 1.2,2018,petrol,manual,32611.0,673000.0,5.0,81.8,k series vvt engine,8
maruti,maruti alto 800,lxi,2014,petrol,manual,66890.0,256000.0,5.0,47.3,f8d petrol engine,12
tata,tata nexon,1.5 revotorq xz plus,2019,diesel,manual,69810.0,950000.0,5.0,108.5,"revotorq, 1.5l turbocharged engine",7
maruti,maruti sx4 s cross,alpha ddis 200 sh,2018,diesel,manual,81473.0,1020000.0,5.0,88.5,ddis 200 diesel engine,8
mahindra,mahindra thar,4x4,2013,diesel,manual,65393.0,597000.0,7.0,105.0,nef tci- crde diesel engi,13
hyundai,hyundai i20,asta 1.2,2014,petrol,manual,61772.0,586000.0,5.0,81.83,kappa vtvt petrol engine,12
maruti,maruti wagon r,vxi bs iv,2015,petrol,manual,55121.0,399000.0,5.0,67.04,k10b petrol engine,11
maruti,maruti vitara brezza,vxi,2021,petrol,manual,58050.0,841000.0,5.0,103.26,k15b petrol engine,5
maruti,maruti wagon r,vxi optional,2017,petrol,manual,87535.0,372000.0,5.0,67.04,k10b petrol engine,9
maruti,maruti alto 800,lxi,2018,petrol,manual,48246.0,301000.0,5.0,47.3,f8d petrol engine,8
maruti,maruti zen estilo,lxi bs iv,2011,petrol,manual,39180.0,214000.0,5.0,67.1,k series petrol engine,15
maruti,maruti swift,vxi,2018,petrol,manual,92779.0,634000.0,5.0,81.8,vtvt engine,8
tata,tata tiago,1.2 revotron xz,2017,petrol,manual,30964.0,516000.0,5.0,84.0,revotron engine,9
maruti,maruti wagon r,vxi bs iv,2013,petrol,manual,73214.0,341000.0,5.0,67.1,k series petrol engine,13
maruti,maruti swift,amt vxi,2018,petrol,automatic,48635.0,685000.0,5.0,81.8,vtvt engine,8
maruti,maruti alto 800,lxi,2013,petrol,manual,41259.0,247000.0,5.0,47.3,f8d petrol engine,13
maruti,maruti sx4 s cross,delta ddis 200 sh,2019,diesel,manual,31056.0,1048000.0,5.0,88.5,ddis 200 diesel engine,7
honda,honda city,1.5 s mt,2011,petrol,manual,66064.0,402000.0,5.0,118.0,in-line engine,15
maruti,maruti s-presso,vxi plus at 2019-2022,2020,petrol,automatic,9784.0,461000.0,5.0,67.05,k10b,6
maruti,maruti alto 800,lxi,2020,petrol,manual,6433.0,374000.0,5.0,47.33,f8d petrol engine,6
honda,honda city,1.5 s mt,2011,petrol,manual,73039.0,415000.0,5.0,118.0,in-line engine,15
hyundai,hyundai verna,1.6 sx vtvt,2017,petrol,manual,41732.0,843000.0,5.0,121.3,vtvt petrol engine,9
maruti,maruti ertiga,zxi plus,2019,petrol,manual,50551.0,1055000.0,7.0,103.26,k15 smart hybrid,7
hyundai,hyundai elantra,crdi sx,2012,diesel,manual,129856.0,575000.0,5.0,126.24,vgt diesel engine,14
maruti,maruti swift,vdi bsiii,2007,diesel,manual,99321.0,330000.0,5.0,75.0,in-line engine,19
hyundai,hyundai i20,sportz plus dual tone,2019,petrol,manual,36000.0,730000.0,5.0,81.86,kappa vtvt petrol engine,7
honda,honda brio,1.2 vx mt,2018,petrol,manual,64853.0,490000.0,5.0,86.8,i-vtec engine,8
hyundai,hyundai i10,magna 1.2,2008,petrol,manual,43274.0,230000.0,5.0,78.9,petrol engine,18
honda,honda city,i vtec e,2011,petrol,manual,75601.0,350000.0,5.0,117.3,i vtec engine,15
mahindra,mahindra thar,lx 4-str convert top diesel at,2020,diesel,automatic,34654.0,1730000.0,4.0,130.0,mhawk 130 engine,6
maruti,maruti vitara brezza,zdi,2018,diesel,manual,51891.0,950000.0,5.0,88.5,ddis 200 diesel engine,8
honda,honda city,v mt,2018,petrol,manual,51000.0,915000.0,5.0,117.6,i-vtec,8
maruti,maruti baleno,1.3 sigma,2016,diesel,manual,74558.0,549000.0,5.0,74.0,ddis diesel engine,10
maruti,maruti alto k10,vxi,2019,petrol,manual,40869.0,421000.0,5.0,67.05,k series petrol engine,7
maruti,maruti swift,vxi 2018,2018,petrol,manual,23595.0,624000.0,5.0,81.8,vtvt engine,8
hyundai,hyundai grand i10,crdi sportz,2014,diesel,manual,93540.0,420000.0,5.0,70.0,u2 crdi  diesel engine,12
hyundai,hyundai i20,sportz at 1.4,2013,petrol,automatic,57000.0,550000.0,5.0,98.6,gamma vtvt petrol engine,13
maruti,maruti swift dzire,zxi,2016,petrol,manual,64883.0,653000.0,5.0,83.14,k series vvt engine,10
maruti,maruti swift,vxi,2017,petrol,manual,57979.0,513000.0,5.0,81.8,vtvt engine,9
maruti,maruti wagon r,vxi optional,2015,petrol,manual,58812.0,399000.0,5.0,67.04,k10b petrol engine,11
maruti,maruti swift,vxi,2013,petrol,manual,55114.0,401000.0,5.0,85.8,k series petrol engine,13
tata,tata harrier,xz dark edition bsiv,2019,diesel,manual,92228.0,1617000.0,5.0,138.1,kryotec 2.0lturbocharged engine,7
maruti,maruti swift dzire,vdi,2015,diesel,manual,69950.0,587000.0,5.0,74.02,ddis diesel engine,11
hyundai,hyundai elite i20 2018,diesel asta option,2018,diesel,manual,68683.0,828000.0,5.0,88.73,u2 crdi diesel engine,8
maruti,maruti swift,amt vxi,2019,petrol,automatic,63300.0,704000.0,5.0,81.8,vtvt engine,7
maruti,maruti celerio,zxi optional mt bsiv,2018,petrol,manual,90178.0,499000.0,5.0,67.04,k10b engine,8
hyundai,hyundai i20,magna,2021,petrol,manual,9880.0,745000.0,5.0,81.86,1.2 l kappa petrol,5
